gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
-2,-4,0,-45,-343,3899,-0.01,-0.17,-4.76,-0.45,-3.43,38.99,-4.81,-0.65,55.52,3.21,0.55,-4.09
0,-4,-1,-51,-340,3905,-0.01,-0.17,-4.29,-0.51,-3.40,39.05,-4.81,-0.64,55.54,3.18,0.54,-4.17
-1,-2,0,-38,-331,3891,-0.01,-0.17,-3.86,-0.38,-3.31,38.91,-4.81,-0.62,55.56,3.19,0.50,-4.26
-1,-2,0,-37,-326,3896,-0.02,-0.16,-3.47,-0.37,-3.26,38.96,-4.81,-0.61,55.57,3.20,0.49,-4.34
-2,-3,1,-33,-331,3907,-0.03,-0.17,-3.12,-0.33,-3.31,39.07,-4.81,-0.59,55.58,3.21,0.49,-4.41
-2,-2,0,-42,-335,3901,-0.04,-0.16,-2.81,-0.42,-3.35,39.01,-4.81,-0.57,55.59,3.22,0.47,-4.47
-3,-1,2,-44,-335,3890,-0.05,-0.15,-2.51,-0.44,-3.35,38.90,-4.81,-0.56,55.60,3.24,0.44,-4.54
-2,-2,0,-47,-331,3901,-0.06,-0.15,-2.26,-0.47,-3.31,39.01,-4.81,-0.54,55.61,3.23,0.44,-4.57
-2,-1,-1,-52,-337,3902,-0.06,-0.14,-2.04,-0.52,-3.37,39.02,-4.82,-0.52,55.62,3.23,0.41,-4.61
0,1,-2,-57,-325,3900,-0.06,-0.12,-1.85,-0.57,-3.25,39.00,-4.82,-0.50,55.63,3.20,0.36,-4.64
0,3,-4,-51,-323,3906,-0.05,-0.09,-1.69,-0.51,-3.23,39.06,-4.81,-0.49,55.63,3.20,0.31,-4.65
3,3,-6,-29,-333,3909,-0.03,-0.06,-1.56,-0.29,-3.33,39.09,-4.82,-0.47,55.64,3.14,0.29,-4.66
2,2,-5,-22,-337,3898,-0.01,-0.04,-1.43,-0.22,-3.37,38.98,-4.82,-0.45,55.65,3.15,0.28,-4.69
-2,-2,-3,-51,-334,3909,-0.02,-0.05,-1.31,-0.51,-3.34,39.09,-4.82,-0.43,55.65,3.22,0.34,-4.73
-2,-2,-3,-44,-332,3909,-0.03,-0.06,-1.19,-0.44,-3.32,39.09,-4.82,-0.42,55.66,3.22,0.33,-4.76
-2,-3,2,-44,-327,3894,-0.04,-0.07,-1.06,-0.44,-3.27,38.94,-4.82,-0.40,55.66,3.23,0.33,-4.82
-2,-4,0,-40,-316,3903,-0.05,-0.09,-0.96,-0.40,-3.16,39.03,-4.82,-0.38,55.66,3.23,0.34,-4.83
-1,-4,-4,-33,-338,3903,-0.05,-0.10,-0.89,-0.33,-3.38,39.03,-4.82,-0.36,55.67,3.21,0.34,-4.81
0,-2,-5,-36,-338,3902,-0.05,-0.11,-0.83,-0.36,-3.38,39.02,-4.82,-0.35,55.67,3.20,0.30,-4.81
0,1,-9,-59,-343,3889,-0.04,-0.09,-0.80,-0.59,-3.43,38.89,-4.83,-0.33,55.67,3.20,0.23,-4.78
2,3,-10,-30,-329,3903,-0.03,-0.06,-0.78,-0.30,-3.29,39.03,-4.83,-0.31,55.68,3.16,0.18,-4.78
0,0,-6,-43,-344,3894,-0.02,-0.06,-0.74,-0.43,-3.44,38.94,-4.83,-0.29,55.68,3.20,0.21,-4.82
0,0,-6,-51,-346,3901,-0.02,-0.05,-0.70,-0.51,-3.46,39.01,-4.83,-0.28,55.68,3.20,0.20,-4.83
-2,0,-5,-51,-338,3904,-0.03,-0.05,-0.66,-0.51,-3.38,39.04,-4.84,-0.26,55.68,3.23,0.19,-4.84
-3,0,-6,-45,-334,3895,-0.05,-0.04,-0.63,-0.45,-3.34,38.95,-4.84,-0.24,55.69,3.25,0.17,-4.84
-8,-12,-3,-17,-345,3892,-0.09,-0.11,-0.59,-0.17,-3.45,38.92,-4.85,-0.22,55.69,3.35,0.37,-4.87
-11,-12,-3,29,-325,3886,-0.15,-0.17,-0.55,0.29,-3.25,38.86,-4.84,-0.24,55.69,3.42,0.40,-4.88
-11,-10,-6,-45,-342,3914,-0.20,-0.22,-0.53,-0.45,-3.42,39.14,-4.84,-0.23,55.69,3.44,0.38,-4.86
-9,-10,-7,-33,-319,3913,-0.24,-0.26,-0.52,-0.33,-3.19,39.13,-4.84,-0.21,55.70,3.42,0.38,-4.85
-4,-10,-11,-58,-336,3936,-0.24,-0.29,-0.53,-0.58,-3.36,39.36,-4.84,-0.19,55.70,3.34,0.38,-4.82
-3,-10,-12,-54,-334,3925,-0.23,-0.32,-0.55,-0.54,-3.34,39.25,-4.84,-0.18,55.70,3.32,0.38,-4.81
0,-9,-16,-46,-321,3916,-0.21,-0.35,-0.60,-0.46,-3.21,39.16,-4.84,-0.16,55.70,3.27,0.37,-4.76
2,-9,-19,-67,-311,3901,-0.17,-0.37,-0.65,-0.67,-3.11,39.01,-4.84,-0.14,55.70,3.22,0.36,-4.73
-2,-32,-79,-36,-252,3771,-0.17,-0.52,-1.07,-0.36,-2.52,37.71,-4.82,-0.14,55.71,3.27,0.76,-4.14
-11,-27,-122,-161,-239,3960,-0.22,-0.64,-1.71,-1.61,-2.39,39.60,-4.81,-0.12,55.71,3.42,0.72,-3.65
-2,2,-204,-64,-257,3909,-0.21,-0.56,-2.78,-0.64,-2.57,39.09,-4.80,-0.11,55.73,3.28,0.24,-2.76
4,6,-223,-22,-269,3962,-0.16,-0.47,-3.86,-0.22,-2.69,39.62,-4.79,-0.11,55.74,3.16,0.15,-2.39
12,8,-316,-121,-274,3876,-0.07,-0.37,-5.40,-1.21,-2.74,38.76,-4.78,-0.09,55.76,3.00,0.07,-1.31
13,20,-345,-32,-287,3981,0.01,-0.21,-6.97,-0.32,-2.87,39.81,-4.77,-0.09,55.79,2.94,-0.17,-0.77
16,0,-447,222,-324,3800,0.11,-0.19,-9.00,2.22,-3.24,38.00,-4.77,-0.11,55.83,2.86,0.14,0.48
-1,28,-478,174,-269,3968,0.09,-0.00,-11.01,1.74,-2.69,39.68,-4.76,-0.13,55.87,3.12,-0.34,1.13
4,5,-462,175,-214,3852,0.11,0.03,-12.73,1.75,-2.14,38.52,-4.75,-0.15,55.92,3.04,0.01,1.31
12,7,-422,130,-261,3839,0.17,0.07,-14.03,1.30,-2.61,38.39,-4.74,-0.17,55.98,2.89,-0.02,1.22
2,2,-345,35,-398,3874,0.16,0.07,-14.73,0.35,-3.98,38.74,-4.76,-0.18,56.04,3.05,0.06,0.70
-16,-2,-345,-15,-369,3926,0.05,0.05,-15.36,-0.15,-3.69,39.26,-4.77,-0.17,56.10,3.38,0.13,0.81
-14,-8,-388,-12,-298,3835,-0.04,0.00,-16.19,-0.12,-2.98,38.35,-4.76,-0.17,56.16,3.37,0.23,1.33
3,-3,-410,-106,-325,3925,-0.02,-0.02,-17.08,-1.06,-3.25,39.25,-4.76,-0.15,56.23,3.10,0.15,1.68
17,-14,-431,-150,-389,3874,0.09,-0.10,-18.00,-1.50,-3.89,38.74,-4.77,-0.14,56.30,2.85,0.34,2.02
26,3,-421,-151,-322,3962,0.24,-0.07,-18.77,-1.51,-3.22,39.62,-4.76,-0.13,56.38,2.66,0.07,2.08
25,-2,-313,-180,-403,3734,0.37,-0.08,-18.80,-1.80,-4.03,37.34,-4.77,-0.12,56.45,2.64,0.14,1.16
23,3,-262,-311,-575,3870,0.47,-0.05,-18.52,-3.11,-5.75,38.70,-4.78,-0.11,56.52,2.64,0.05,0.67
4,-5,-270,180,-436,3890,0.45,-0.08,-18.31,1.80,-4.36,38.90,-4.79,-0.13,56.60,2.94,0.19,0.69
16,12,-284,67,-415,3901,0.50,0.00,-18.21,0.67,-4.15,39.01,-4.80,-0.15,56.67,2.75,-0.08,0.79
21,-8,-273,-126,-598,3881,0.58,-0.05,-18.06,-1.26,-5.98,38.81,-4.81,-0.15,56.74,2.65,0.24,0.66
24,-7,-267,-104,-475,3930,0.67,-0.08,-17.88,-1.04,-4.75,39.30,-4.83,-0.14,56.81,2.58,0.23,0.57
10,-12,-183,-102,-299,3815,0.66,-0.15,-17.21,-1.02,-2.99,38.15,-4.82,-0.13,56.88,2.79,0.32,-0.28
0,-9,-163,-229,-381,3984,0.60,-0.19,-16.48,-2.29,-3.81,39.84,-4.82,-0.12,56.95,2.97,0.28,-0.59
-4,0,-155,-93,-411,3911,0.51,-0.17,-15.78,-0.93,-4.11,39.11,-4.83,-0.11,57.01,3.07,0.13,-0.80
-2,-9,-177,-77,-371,3951,0.45,-0.21,-15.28,-0.77,-3.71,39.51,-4.83,-0.10,57.07,3.06,0.28,-0.72
