gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
1,1,0,-61,-391,3912,0.00,0.02,0.05,-0.61,-3.91,39.12,-5.72,0.93,1.73,0.79,-0.15,-0.11
1,0,0,-77,-384,3916,0.01,0.01,0.04,-0.77,-3.84,39.16,-5.71,0.94,1.73,0.78,-0.13,-0.11
1,1,0,-83,-392,3918,0.02,0.02,0.04,-0.83,-3.92,39.18,-5.71,0.96,1.73,0.78,-0.15,-0.11
2,1,0,-65,-404,3894,0.03,0.02,0.03,-0.65,-4.04,38.94,-5.73,0.96,1.73,0.77,-0.15,-0.11
0,0,1,-72,-408,3914,0.02,0.02,0.04,-0.72,-4.08,39.14,-5.75,0.97,1.73,0.80,-0.14,-0.12
0,2,2,-77,-402,3904,0.02,0.03,0.05,-0.77,-4.02,39.04,-5.76,0.98,1.73,0.80,-0.17,-0.13
0,1,1,-70,-393,3916,0.02,0.03,0.05,-0.70,-3.93,39.16,-5.75,1.00,1.73,0.80,-0.16,-0.12
-1,0,1,-65,-401,3895,0.01,0.03,0.05,-0.65,-4.01,38.95,-5.77,0.99,1.73,0.82,-0.14,-0.12
-1,1,0,-57,-400,3900,0.00,0.03,0.04,-0.57,-4.00,39.00,-5.78,0.97,1.73,0.82,-0.16,-0.11
0,1,0,-62,-392,3897,0.00,0.04,0.04,-0.62,-3.92,38.97,-5.77,0.96,1.73,0.81,-0.15,-0.11
2,1,1,-56,-390,3899,0.02,0.04,0.04,-0.56,-3.90,38.99,-5.76,0.94,1.73,0.77,-0.15,-0.12
0,0,0,-63,-396,3910,0.01,0.04,0.04,-0.63,-3.96,39.10,-5.77,0.93,1.73,0.81,-0.13,-0.11
0,1,1,-65,-394,3926,0.01,0.04,0.04,-0.65,-3.94,39.26,-5.76,0.93,1.73,0.80,-0.15,-0.12
0,1,0,-69,-399,3900,0.01,0.04,0.04,-0.69,-3.99,39.00,-5.77,0.95,1.73,0.81,-0.15,-0.11
1,0,1,-76,-394,3905,0.02,0.04,0.04,-0.76,-3.94,39.05,-5.77,0.97,1.73,0.79,-0.14,-0.12
-1,0,0,-66,-392,3912,0.01,0.03,0.03,-0.66,-3.92,39.12,-5.75,0.96,1.73,0.82,-0.14,-0.11
1,1,0,-57,-394,3903,0.01,0.04,0.03,-0.57,-3.94,39.03,-5.75,0.95,1.73,0.79,-0.15,-0.11
1,0,0,-62,-393,3908,0.02,0.03,0.03,-0.62,-3.93,39.08,-5.75,0.93,1.73,0.79,-0.13,-0.11
1,1,0,-62,-394,3913,0.02,0.03,0.03,-0.62,-3.94,39.13,-5.75,0.91,1.73,0.79,-0.15,-0.11
